projectId,status,updateTime,guaranteeWay,guaranteeContent,guarantorOrAgency,extraGuarantee
10000010000001730,10,2015-03-27 18:06:44,1,1,潘花,1
10000010000001731,10,2015-04-16 18:06:44,0,0,赵贤重,0
10000010000001732,10,2015-05-23 18:06:44,1,1,冯夜,0
10000010000001733,10,2015-04-15 18:06:44,0,1,冯峰,1
10000010000001734,10,2015-03-22 18:06:44,0,0,何明浩,0
10000010000001735,10,2015-04-21 18:06:44,1,1,陈一菲,0
10000010000001736,10,2015-04-07 18:06:44,0,0,李赏,0
10000010000001737,10,2015-03-30 18:06:44,0,1,郑天明,0
10000010000001738,10,2015-06-05 18:06:44,0,0,潘年,1
10000010000001739,10,2015-03-15 18:06:44,0,0,陈星,0
10000010000001740,10,2015-05-01 18:06:44,1,0,赵修,1
10000010000001741,10,2015-05-30 18:06:44,0,0,潘小小,0
10000010000001742,10,2015-03-15 18:06:44,1,1,钱贤重,1
10000010000001743,10,2015-06-04 18:06:44,1,1,柳贤重,1
10000010000001744,9,2015-05-07 18:06:44,1,1,杨楠楠,0
10000010000001745,10,2015-05-18 18:06:44,1,0,钱小小,0
10000010000001746,9,2015-04-05 18:06:44,0,0,李楠楠,0
10000010000001747,9,2015-05-17 18:06:44,0,1,张静,1
10000010000001748,10,2015-05-01 18:06:44,1,1,吴夜,1
10000010000001749,10,2015-06-09 18:06:44,0,1,韩小小,1
10000010000001750,9,2015-06-07 18:06:44,1,0,张明浩,0
10000010000001751,9,2015-04-20 18:06:44,1,1,冯天明,1
10000010000001752,9,2015-05-12 18:06:44,0,0,张贤重,0
10000010000001753,10,2015-05-03 18:06:44,0,1,张浩,1
10000010000001754,10,2015-05-17 18:06:44,0,1,沈晓东,1
10000010000001755,10,2015-03-19 18:06:44,0,0,沈小小,1
10000010000001756,10,2015-04-13 18:06:44,0,1,卫楠楠,0
10000010000001757,9,2015-04-02 18:06:44,1,1,何峰,1
10000010000001758,9,2015-03-28 18:06:44,1,1,马天明,0
10000010000001759,10,2015-06-08 18:06:44,0,1,钱明浩,1
10000010000001760,9,2015-05-12 18:06:44,1,0,蒋浩,0
10000010000001761,9,2015-04-23 18:06:44,0,1,周静,1
10000010000001762,9,2015-06-04 18:06:44,1,0,胡浙东,0
10000010000001763,10,2015-05-14 18:06:44,0,1,柳雨,0
10000010000001764,10,2015-05-09 18:06:44,1,0,刘修,0
10000010000001765,9,2015-04-22 18:06:44,1,1,朱雨,1
10000010000001766,10,2015-03-13 18:06:44,0,0,韩年,0
10000010000001767,10,2015-04-25 18:06:44,1,0,马一菲,1
10000010000001768,10,2015-04-28 18:06:44,0,0,吴夜,1
10000010000001769,10,2015-04-20 18:06:44,0,0,吴浙东,1
10000010000001770,9,2015-03-17 18:06:44,0,1,赵小小,0
10000010000001771,10,2015-03-26 18:06:44,0,1,王天明,0
10000010000001772,9,2015-05-15 18:06:44,1,0,吴雨,1
10000010000001773,10,2015-03-25 18:06:44,0,0,潘花,1
10000010000001774,10,2015-05-17 18:06:44,1,1,周赏,0
10000010000001775,9,2015-04-25 18:06:44,0,1,柳晓东,1
10000010000001776,10,2015-05-04 18:06:44,0,0,王贤重,1
10000010000001777,10,2015-03-26 18:06:44,0,0,卫小小,1
10000010000001778,9,2015-05-06 18:06:44,1,1,蒋小小,1
10000010000001779,10,2015-05-07 18:06:44,0,1,钱赏,0
10000010000001780,9,2015-04-23 18:06:44,0,1,刘雨,1
10000010000001781,9,2015-05-25 18:06:44,0,1,柳楠楠,1
10000010000001782,10,2015-04-18 18:06:44,0,1,赵峰,1
10000010000001783,9,2015-05-09 18:06:44,1,0,钱月月,0
10000010000001784,10,2015-04-02 18:06:44,0,0,周总,1
10000010000001785,9,2015-04-27 18:06:44,0,0,钱龙,1
10000010000001786,10,2015-03-22 18:06:44,1,0,卫花,1
10000010000001787,9,2015-04-23 18:06:44,0,1,李年,0
10000010000001788,10,2015-03-25 18:06:44,1,1,蒋月月,0
10000010000001789,9,2015-04-25 18:06:44,1,0,周赏,1
10000010000001790,10,2015-05-21 18:06:44,0,0,刘夜,0
10000010000001791,9,2015-06-02 18:06:44,0,1,胡峰,1
10000010000001792,10,2015-04-22 18:06:44,1,0,潘浙东,1
10000010000001793,10,2015-03-26 18:06:44,0,1,何月月,0
10000010000001794,10,2015-05-20 18:06:44,0,0,周花,0
10000010000001795,10,2015-05-30 18:06:44,0,1,沈娜娜,1
10000010000001796,10,2015-06-06 18:06:44,0,1,陈星,0
10000010000001797,9,2015-05-06 18:06:44,0,1,朱雨,1
10000010000001798,10,2015-05-26 18:06:44,1,1,钱天明,1
10000010000001799,10,2015-04-30 18:06:44,1,0,郑一菲,1
10000010000001800,9,2015-04-12 18:06:44,1,0,张夜,1
10000010000001801,9,2015-04-26 18:06:44,1,1,韩小小,0
10000010000001802,9,2015-05-20 18:06:44,1,1,刘晓东,1
10000010000001803,10,2015-03-23 18:06:44,0,0,钱明浩,1
10000010000001804,9,2015-05-19 18:06:44,0,0,马楠楠,0
10000010000001805,10,2015-05-25 18:06:44,1,0,潘静,0
10000010000001806,9,2015-04-05 18:06:44,0,1,冯明浩,0
10000010000001807,9,2015-03-17 18:06:44,0,1,韩明浩,1
10000010000001808,9,2015-03-17 18:06:44,1,1,刘晓东,1
10000010000001809,9,2015-05-30 18:06:44,0,1,刘花,0
10000010000001810,10,2015-06-09 18:06:44,1,0,孙明浩,1
10000010000001811,9,2015-04-15 18:06:44,0,1,杨龙,1
10000010000001812,10,2015-05-26 18:06:44,0,1,张楠楠,1
10000010000001813,10,2015-03-12 18:06:44,1,0,吴夜,1
10000010000001814,9,2015-05-27 18:06:44,0,0,钱总,0
10000010000001815,9,2015-04-24 18:06:44,1,0,李月月,0
10000010000001816,9,2015-04-03 18:06:44,0,0,冯赏,1
10000010000001817,10,2015-03-12 18:06:44,0,1,何月月,1
10000010000001818,9,2015-03-29 18:06:44,0,0,郑楠楠,0
10000010000001819,9,2015-06-08 18:06:44,0,1,赵月月,1
10000010000001820,9,2015-05-07 18:06:44,0,0,何浩,0
10000010000001821,9,2015-06-01 18:06:44,1,1,柳总,0
10000010000001822,10,2015-05-27 18:06:44,0,0,朱修,1
10000010000001823,10,2015-05-19 18:06:44,1,1,陈年,0
10000010000001824,10,2015-05-17 18:06:44,1,1,李一菲,0
10000010000001825,10,2015-06-05 18:06:44,1,0,张赏,1
10000010000001826,10,2015-03-23 18:06:44,0,1,李夜,1
10000010000001827,10,2015-03-15 18:06:44,1,0,冯年,0
10000010000001828,10,2015-03-16 18:06:44,0,1,沈花,1
10000010000001829,10,2015-04-14 18:06:44,1,0,冯浙东,1
10000010000001830,9,2015-05-13 18:06:44,1,0,孙星,0
10000010000001831,10,2015-06-03 18:06:44,1,0,朱星,1
10000010000001832,9,2015-05-06 18:06:44,0,1,赵赏,0
10000010000001833,9,2015-04-29 18:06:44,1,1,张亮亮,1
10000010000001834,9,2015-03-13 18:06:44,1,0,钱亮亮,0
10000010000001835,10,2015-04-02 18:06:44,1,0,马修,1
10000010000001836,10,2015-05-18 18:06:44,0,0,潘修,0
10000010000001837,10,2015-03-30 18:06:44,0,1,韩峰,0
10000010000001838,10,2015-03-26 18:06:44,1,0,孙雨,0
10000010000001839,10,2015-03-26 18:06:44,1,0,张一菲,0
10000010000001840,10,2015-04-16 18:06:44,1,0,王赏,1
10000010000001841,10,2015-05-03 18:06:44,1,1,胡晓东,0
10000010000001842,9,2015-05-14 18:06:44,1,0,朱一菲,1
10000010000001843,9,2015-04-08 18:06:44,1,1,吴天明,1
10000010000001844,9,2015-06-01 18:06:44,0,0,沈夜,1
10000010000001845,9,2015-04-10 18:06:44,0,1,刘星,1
10000010000001846,9,2015-05-23 18:06:44,0,1,蒋一菲,0
10000010000001847,10,2015-03-19 18:06:44,0,1,孙雨,1
10000010000001848,10,2015-05-14 18:06:44,0,0,陈晓东,0
10000010000001849,9,2015-05-17 18:06:44,0,0,吴一菲,1
10000010000001850,10,2015-05-15 18:06:44,1,1,蒋一菲,0
10000010000001851,9,2015-05-11 18:06:44,1,0,王浩,0
10000010000001852,10,2015-05-14 18:06:44,0,1,蒋一菲,1
10000010000001853,9,2015-05-30 18:06:44,0,0,钱静,0
10000010000001854,10,2015-03-21 18:06:44,0,1,周小小,1
10000010000001855,10,2015-03-19 18:06:44,0,1,潘明浩,1
10000010000001856,9,2015-03-23 18:06:44,0,1,沈贤重,1
10000010000001857,9,2015-05-16 18:06:44,0,1,潘天明,0
10000010000001858,10,2015-03-28 18:06:44,1,1,何娜娜,0
10000010000001859,10,2015-03-17 18:06:44,1,1,沈月月,1
10000010000001860,9,2015-03-17 18:06:44,0,0,胡总,0
10000010000001861,9,2015-05-13 18:06:44,1,1,胡楠楠,0
10000010000001862,10,2015-03-25 18:06:44,1,0,潘天明,0
10000010000001863,9,2015-04-15 18:06:44,1,1,杨峰,0
10000010000001864,9,2015-05-01 18:06:44,1,0,郑峰,1
10000010000001865,10,2015-03-21 18:06:44,0,1,杨静,1
10000010000001866,9,2015-05-07 18:06:44,1,1,蒋一菲,1
10000010000001867,10,2015-05-26 18:06:44,1,1,胡小小,0
10000010000001868,10,2015-06-03 18:06:44,1,1,孙修,0
10000010000001869,9,2015-05-21 18:06:44,1,0,卫阳,1
10000010000001870,10,2015-04-27 18:06:44,0,0,韩雨,1
10000010000001871,10,2015-04-26 18:06:44,0,0,杨天明,0
10000010000001872,9,2015-04-24 18:06:44,0,0,沈赏,1
10000010000001873,10,2015-05-04 18:06:44,0,0,马浩,1
10000010000001874,9,2015-05-28 18:06:44,1,1,周晓东,0
10000010000001875,9,2015-03-19 18:06:44,1,0,蒋一菲,0
10000010000001876,10,2015-05-24 18:06:44,0,1,柳修,0
10000010000001877,10,2015-05-24 18:06:44,1,0,钱小小,0
10000010000001878,10,2015-06-09 18:06:44,1,1,吴晓东,1
10000010000001879,10,2015-03-14 18:06:44,1,1,张贤重,0
10000010000001880,10,2015-05-13 18:06:44,1,0,钱龙,0
10000010000001881,9,2015-04-30 18:06:44,1,1,吴一菲,0
10000010000001882,9,2015-04-01 18:06:44,0,0,朱浙东,1
10000010000001883,10,2015-03-13 18:06:44,1,0,朱亮亮,1
10000010000001884,10,2015-05-31 18:06:44,0,1,李一菲,0
10000010000001885,10,2015-05-29 18:06:44,0,0,郑总,0
10000010000001886,10,2015-04-24 18:06:44,1,0,卫浩,1
10000010000001887,9,2015-04-03 18:06:44,0,1,冯静,0
10000010000001888,9,2015-03-29 18:06:44,0,0,冯花,1
10000010000001889,9,2015-06-06 18:06:44,0,1,王龙,0
10000010000001890,9,2015-04-21 18:06:44,1,1,何花,0
10000010000001891,10,2015-05-23 18:06:44,1,1,朱年,1
10000010000001892,10,2015-06-02 18:06:44,1,1,李明浩,1
10000010000001893,10,2015-03-22 18:06:44,0,1,赵修,0
10000010000001894,9,2015-04-11 18:06:44,0,1,陈亮亮,0
10000010000001895,10,2015-04-14 18:06:44,1,1,赵修,0
10000010000001896,10,2015-04-10 18:06:44,1,1,冯明浩,0
10000010000001897,10,2015-05-28 18:06:44,1,0,冯楠楠,1
10000010000001898,10,2015-04-24 18:06:44,0,0,郑亮亮,1
10000010000001899,10,2015-05-14 18:06:44,0,0,周楠楠,1
10000010000001900,10,2015-05-14 18:06:44,1,0,韩小小,0
10000010000001901,10,2015-04-04 18:06:44,0,1,沈总,0
10000010000001902,9,2015-04-08 18:06:44,1,1,柳一菲,1
10000010000001903,10,2015-04-18 18:06:44,0,1,胡楠楠,0
10000010000001904,9,2015-05-21 18:06:44,1,1,马楠楠,0
10000010000001905,10,2015-04-27 18:06:44,0,1,冯浙东,1
10000010000001906,9,2015-03-12 18:06:44,1,0,胡娜娜,1
10000010000001907,9,2015-03-28 18:06:44,1,0,周小小,0
10000010000001908,10,2015-05-29 18:06:44,1,1,沈亮亮,0
10000010000001909,9,2015-03-16 18:06:44,1,0,赵贤重,0
10000010000001910,10,2015-04-08 18:06:44,0,1,周静,1
10000010000001911,10,2015-03-23 18:06:44,1,1,杨月月,0
10000010000001912,9,2015-04-27 18:06:44,0,1,陈小小,1
10000010000001913,10,2015-03-19 18:06:44,0,0,赵晓东,1
10000010000001914,9,2015-05-24 18:06:44,0,1,韩龙,1
10000010000001915,9,2015-05-29 18:06:44,0,1,陈小小,1
10000010000001916,9,2015-04-30 18:06:44,0,1,沈晓东,1
10000010000001917,9,2015-04-10 18:06:44,1,1,潘亮亮,1
10000010000001918,10,2015-04-12 18:06:44,1,0,沈月月,1
10000010000001919,10,2015-03-28 18:06:44,1,0,何浙东,1
10000010000001920,9,2015-04-01 18:06:44,0,0,张明浩,1
10000010000001921,9,2015-05-03 18:06:44,0,0,柳小小,1
10000010000001922,10,2015-03-28 18:06:44,0,0,张一菲,1
10000010000001923,9,2015-03-14 18:06:44,1,1,李龙,0
10000010000001924,10,2015-04-29 18:06:44,1,1,沈浙东,1
10000010000001925,9,2015-06-04 18:06:44,0,0,王修,1
10000010000001926,10,2015-06-01 18:06:44,0,1,马修,1
10000010000001927,10,2015-03-17 18:06:44,0,1,冯月月,0
10000010000001928,9,2015-06-08 18:06:44,0,1,蒋楠楠,0
10000010000001929,10,2015-04-06 18:06:44,0,0,韩晓东,1
10000010000001930,10,2015-04-04 18:06:44,1,1,柳年,1
10000010000001931,10,2015-03-23 18:06:44,1,1,柳星,1
10000010000001932,10,2015-05-05 18:06:44,1,1,卫月月,0
10000010000001933,9,2015-05-11 18:06:44,0,1,刘小小,1
10000010000001934,10,2015-04-13 18:06:44,1,0,韩花,1
10000010000001935,9,2015-03-28 18:06:44,1,0,刘总,1
10000010000001936,10,2015-03-23 18:06:44,1,0,胡亮亮,1
10000010000001937,10,2015-03-22 18:06:44,0,0,吴修,1
10000010000001938,10,2015-04-22 18:06:44,1,0,马年,1
10000010000001939,10,2015-05-10 18:06:44,1,0,冯浩,0
10000010000001940,10,2015-05-04 18:06:44,1,1,李龙,1
10000010000001941,10,2015-04-07 18:06:44,0,0,钱浩,1
10000010000001942,9,2015-04-17 18:06:44,0,0,吴花,1
10000010000001943,9,2015-03-15 18:06:44,1,0,何修,0
10000010000001944,9,2015-03-21 18:06:44,1,1,潘静,1
10000010000001945,9,2015-03-18 18:06:44,0,1,柳龙,0
10000010000001946,10,2015-05-27 18:06:44,1,1,柳年,0
10000010000001947,9,2015-05-22 18:06:44,0,1,冯亮亮,1
10000010000001948,9,2015-05-28 18:06:44,1,1,杨星,0
10000010000001949,10,2015-04-14 18:06:44,0,1,蒋阳,0
10000010000001950,10,2015-05-05 18:06:44,1,0,沈花,0
10000010000001951,10,2015-06-08 18:06:44,0,1,陈阳,1
10000010000001952,10,2015-03-19 18:06:44,1,0,李峰,0
10000010000001953,10,2015-04-04 18:06:44,0,0,孙阳,0
10000010000001954,10,2015-04-18 18:06:44,1,1,柳夜,1
10000010000001955,10,2015-03-25 18:06:44,1,0,蒋明浩,1
10000010000001956,9,2015-03-30 18:06:44,1,1,朱龙,1
10000010000001957,10,2015-05-31 18:06:44,0,1,王修,1
10000010000001958,9,2015-05-22 18:06:44,1,1,杨晓东,1
10000010000001959,9,2015-04-02 18:06:44,1,0,马贤重,0
10000010000001960,10,2015-03-18 18:06:44,0,0,周明浩,1
10000010000001961,9,2015-04-16 18:06:44,0,1,沈浙东,1
10000010000001962,9,2015-06-03 18:06:44,0,1,马楠楠,1
10000010000001963,9,2015-05-04 18:06:44,1,0,卫静,0
10000010000001964,9,2015-03-23 18:06:44,1,0,何年,0
10000010000001965,10,2015-03-29 18:06:44,1,1,何年,0
10000010000001966,10,2015-03-12 18:06:44,0,1,朱总,1
10000010000001967,10,2015-04-07 18:06:44,1,0,钱晓东,1
10000010000001968,10,2015-06-08 18:06:44,0,0,张静,0
10000010000001969,10,2015-05-24 18:06:44,1,0,胡天明,0
10000010000001970,10,2015-04-19 18:06:44,1,0,朱楠楠,1
10000010000001971,10,2015-04-30 18:06:44,1,0,潘亮亮,0
10000010000001972,9,2015-05-18 18:06:44,0,1,孙明浩,1
10000010000001973,9,2015-05-14 18:06:44,1,0,胡夜,1
10000010000001974,9,2015-03-30 18:06:44,0,1,蒋一菲,0
10000010000001975,10,2015-05-15 18:06:44,0,0,何贤重,0
10000010000001976,9,2015-05-19 18:06:44,0,0,杨龙,0
10000010000001977,9,2015-05-15 18:06:44,0,1,周浙东,1
10000010000001978,9,2015-03-16 18:06:44,0,1,郑浩,1
10000010000001979,9,2015-06-05 18:06:44,1,1,胡小小,0
10000010000001980,10,2015-04-08 18:06:44,0,0,赵静,0
10000010000001981,9,2015-04-15 18:06:44,0,1,李亮亮,1
10000010000001982,10,2015-03-20 18:06:44,1,0,孙明浩,1
10000010000001983,10,2015-03-15 18:06:44,0,0,杨夜,1
10000010000001984,9,2015-04-21 18:06:44,1,1,卫明浩,1
10000010000001985,9,2015-05-28 18:06:44,0,0,何明浩,0
10000010000001986,10,2015-04-09 18:06:44,1,1,赵亮亮,0
10000010000001987,9,2015-03-27 18:06:44,0,1,杨楠楠,1
10000010000001988,10,2015-05-14 18:06:44,0,0,柳静,0
10000010000001989,10,2015-03-22 18:06:44,0,1,朱小小,0
10000010000001990,10,2015-03-23 18:06:44,1,1,卫阳,1
10000010000001991,9,2015-06-03 18:06:44,0,0,孙楠楠,0
10000010000001992,10,2015-05-05 18:06:44,0,1,韩贤重,0
10000010000001993,9,2015-03-17 18:06:44,0,1,马一菲,1
10000010000001994,10,2015-05-01 18:06:44,0,0,何明浩,1
10000010000001995,10,2015-05-08 18:06:44,0,0,马赏,1
10000010000001996,9,2015-06-04 18:06:44,1,1,冯浙东,1
10000010000001997,9,2015-06-01 18:06:44,0,0,柳赏,1
10000010000001998,9,2015-03-12 18:06:44,0,1,王修,1
10000010000001999,9,2015-05-02 18:06:44,1,0,陈天明,1
10000010000002000,9,2015-06-08 18:06:44,0,1,王小小,1
10000010000002001,10,2015-05-04 18:06:44,0,0,刘雨,1
10000010000002002,10,2015-04-24 18:06:44,1,1,周峰,0
10000010000002003,9,2015-05-08 18:06:44,0,0,王一菲,1
10000010000002004,10,2015-06-04 18:06:44,1,0,李雨,1
10000010000002005,10,2015-05-12 18:06:44,0,0,蒋浩,1
10000010000002006,10,2015-03-15 18:06:44,0,0,冯楠楠,1
10000010000002007,9,2015-04-15 18:06:44,0,1,李夜,1
10000010000002008,10,2015-04-08 18:06:44,1,1,孙娜娜,0
10000010000002009,9,2015-05-03 18:06:44,0,0,张赏,0
10000010000002010,10,2015-05-11 18:06:44,1,0,王赏,1
10000010000002011,10,2015-04-08 18:06:44,0,1,李小小,1
10000010000002012,10,2015-06-07 18:06:44,1,1,孙小小,1
10000010000002013,10,2015-04-01 18:06:44,1,0,钱花,0
10000010000002014,9,2015-04-30 18:06:44,0,0,杨龙,1
10000010000002015,10,2015-04-04 18:06:44,1,0,郑一菲,1
10000010000002016,10,2015-04-18 18:06:44,1,1,韩雨,1
10000010000002017,10,2015-04-28 18:06:44,1,1,周修,1
10000010000002018,10,2015-05-23 18:06:44,0,0,刘一菲,0
10000010000002019,10,2015-05-01 18:06:44,0,0,陈赏,0
10000010000002020,10,2015-04-06 18:06:44,0,1,孙总,1
10000010000002021,9,2015-05-13 18:06:44,1,0,朱雨,0
10000010000002022,10,2015-04-19 18:06:44,0,1,潘浙东,0
10000010000002023,10,2015-05-02 18:06:44,0,0,陈浩,0
10000010000002024,10,2015-05-05 18:06:44,0,1,何亮亮,1
10000010000002025,9,2015-04-19 18:06:44,1,1,李天明,0
10000010000002026,10,2015-03-18 18:06:44,1,1,柳月月,1
10000010000002027,9,2015-04-07 18:06:44,0,0,周修,0
10000010000002028,9,2015-04-01 18:06:44,0,0,周浩,0
10000010000002029,9,2015-03-16 18:06:44,0,1,沈亮亮,0
10000010000002030,9,2015-04-29 18:06:44,0,1,王夜,0
10000010000002031,10,2015-05-01 18:06:44,0,1,陈星,0
10000010000002032,10,2015-05-18 18:06:44,1,1,张天明,1
10000010000002033,10,2015-06-04 18:06:44,1,0,刘花,0
10000010000002034,10,2015-04-28 18:06:44,0,0,卫天明,0
10000010000002035,10,2015-05-04 18:06:44,0,1,钱静,1
10000010000002036,10,2015-04-27 18:06:44,0,0,钱赏,1
10000010000002037,10,2015-05-07 18:06:44,0,1,韩天明,1
10000010000002038,9,2015-03-16 18:06:44,0,1,沈赏,1
10000010000002039,10,2015-04-22 18:06:44,0,1,赵修,0
10000010000002040,10,2015-05-09 18:06:44,1,1,卫修,0
10000010000002041,10,2015-04-19 18:06:44,0,1,钱星,1
10000010000002042,10,2015-06-05 18:06:44,0,1,何晓东,1
10000010000002043,10,2015-05-13 18:06:44,0,0,赵年,1
10000010000002044,9,2015-06-09 18:06:44,1,1,何年,0
10000010000002045,10,2015-04-01 18:06:44,0,1,杨天明,1
10000010000002046,9,2015-03-19 18:06:44,0,0,柳月月,0
10000010000002047,10,2015-05-22 18:06:44,0,0,周静,1
10000010000002048,9,2015-04-17 18:06:44,0,0,孙峰,1
10000010000002049,10,2015-04-02 18:06:44,0,0,钱静,0
10000010000002050,10,2015-05-13 18:06:44,0,0,孙星,1
10000010000002051,10,2015-03-13 18:06:44,1,1,吴总,1
10000010000002052,9,2015-03-18 18:06:44,1,0,赵小小,1
10000010000002053,10,2015-03-29 18:06:44,1,0,马娜娜,1
10000010000002054,10,2015-05-26 18:06:44,1,1,孙雨,0
10000010000002055,9,2015-05-08 18:06:44,0,1,冯峰,0
10000010000002056,10,2015-05-04 18:06:44,0,0,杨楠楠,0
10000010000002057,10,2015-04-09 18:06:44,0,0,马一菲,1
10000010000002058,10,2015-04-12 18:06:44,0,0,吴楠楠,1
10000010000002059,9,2015-04-22 18:06:44,0,1,张静,0
10000010000002060,9,2015-05-31 18:06:44,1,0,赵花,1
10000010000002061,10,2015-04-28 18:06:44,0,0,韩楠楠,1
10000010000002062,9,2015-05-17 18:06:44,1,0,孙静,0
10000010000002063,10,2015-03-13 18:06:44,1,0,刘小小,1
10000010000002064,9,2015-04-23 18:06:44,1,0,何星,1
10000010000002065,9,2015-04-13 18:06:44,1,0,马夜,0
10000010000002066,10,2015-04-16 18:06:44,0,0,韩娜娜,0
10000010000002067,10,2015-04-07 18:06:44,1,0,张花,0
10000010000002068,9,2015-04-17 18:06:44,1,1,刘花,1
10000010000002069,9,2015-05-11 18:06:44,1,1,王阳,0
10000010000002070,10,2015-04-28 18:06:44,0,1,卫修,1
10000010000002071,9,2015-06-05 18:06:44,1,1,朱月月,1
10000010000002072,10,2015-04-07 18:06:44,1,1,郑天明,0
10000010000002073,10,2015-04-13 18:06:44,1,1,孙天明,1
10000010000002074,10,2015-03-25 18:06:44,1,0,卫雨,1
10000010000002075,10,2015-06-02 18:06:44,0,0,张总,0
10000010000002076,9,2015-05-16 18:06:44,0,1,王星,0
10000010000002077,9,2015-04-08 18:06:44,1,1,蒋亮亮,1
10000010000002078,9,2015-04-24 18:06:44,1,0,钱亮亮,1
10000010000002079,9,2015-05-11 18:06:44,1,1,王贤重,0
10000010000002080,9,2015-04-18 18:06:44,1,0,钱贤重,0
10000010000002081,10,2015-03-18 18:06:44,0,1,杨赏,1
10000010000002082,10,2015-04-16 18:06:44,1,0,周赏,1
10000010000002083,9,2015-03-23 18:06:44,0,1,郑雨,1
10000010000002084,10,2015-05-07 18:06:44,1,0,沈峰,0
10000010000002085,10,2015-05-20 18:06:44,1,0,陈浙东,0
10000010000002086,9,2015-04-04 18:06:44,0,1,蒋龙,0
10000010000002087,10,2015-04-12 18:06:44,1,0,钱阳,0
10000010000002088,10,2015-05-13 18:06:44,1,0,潘月月,0
10000010000002089,9,2015-05-03 18:06:44,0,1,李浩,0
10000010000002090,10,2015-03-30 18:06:44,0,1,柳龙,1
10000010000002091,9,2015-05-12 18:06:44,0,0,郑阳,1
10000010000002092,10,2015-05-25 18:06:44,0,0,杨夜,0
10000010000002093,9,2015-04-09 18:06:44,1,1,陈年,1
10000010000002094,9,2015-03-29 18:06:44,1,0,柳阳,1
10000010000002095,9,2015-03-27 18:06:44,0,1,何花,1
10000010000002096,10,2015-04-01 18:06:44,1,1,孙星,1
10000010000002097,9,2015-04-21 18:06:44,0,0,蒋峰,1
10000010000002098,10,2015-05-06 18:06:44,1,0,朱月月,0
10000010000002099,10,2015-06-04 18:06:44,0,1,韩明浩,0
10000010000002100,9,2015-05-06 18:06:44,0,0,刘阳,1
10000010000002101,9,2015-04-04 18:06:44,0,0,柳天明,1
10000010000002102,10,2015-05-08 18:06:44,0,1,钱龙,0
10000010000002103,10,2015-05-27 18:06:44,0,0,张月月,1
10000010000002104,9,2015-05-06 18:06:44,1,0,孙修,1
10000010000002105,9,2015-05-22 18:06:44,0,1,马赏,0
10000010000002106,10,2015-04-05 18:06:44,1,0,孙晓东,0
10000010000002107,9,2015-04-15 18:06:44,1,0,马浩,0
10000010000002108,10,2015-05-13 18:06:44,1,0,杨修,1
10000010000002109,9,2015-05-13 18:06:44,0,0,陈赏,0
10000010000002110,10,2015-06-04 18:06:44,0,1,郑月月,0
10000010000002111,9,2015-05-25 18:06:44,1,1,杨楠楠,0
10000010000002112,10,2015-04-12 18:06:44,1,0,沈阳,1
10000010000002113,9,2015-04-22 18:06:44,1,1,韩龙,1
10000010000002114,9,2015-03-17 18:06:44,0,0,何修,0
10000010000002115,9,2015-05-31 18:06:44,0,1,赵赏,0
10000010000002116,10,2015-03-12 18:06:44,0,1,杨月月,0
10000010000002117,10,2015-04-26 18:06:44,1,1,韩亮亮,1
10000010000002118,10,2015-05-22 18:06:44,0,1,李晓东,0
10000010000002119,10,2015-05-17 18:06:44,0,1,孙峰,0
10000010000002120,10,2015-05-08 18:06:44,0,1,胡赏,1
10000010000002121,9,2015-05-23 18:06:44,1,1,韩浙东,0
10000010000002122,9,2015-06-05 18:06:44,0,0,柳修,0
10000010000002123,9,2015-05-29 18:06:44,0,1,卫夜,1
10000010000002124,10,2015-04-21 18:06:44,0,0,周明浩,1
10000010000002125,10,2015-05-30 18:06:44,1,0,刘浩,1
10000010000002126,9,2015-03-21 18:06:44,0,1,杨峰,0
10000010000002127,10,2015-05-02 18:06:44,1,1,钱星,1
